id_pedido,id_cliente,id_loja,id_funcionario,data_pedido,status,canal,valor_total,desconto,loja_nome,loja_tipo,loja_cidade,loja_estado,id_item,id_produto,quantidade,preco_venda,preco_custo,sku,produto_nome,id_categoria,categoria_nome,categoria_pai,subtotal,lucro_bruto,margem_pct,ano,mes,trimestre,dia_semana
22661,3229,5,52,2022-11-12 18:42:32,Cancelado,Loja Física,6182.66,253.67,Loja BH Centro,Física,Belo Horizonte,MG,68732,86,6,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,1799.94,750.48,41.69,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86218,71,6,59.99,38.29,60005,Mouse USB Satellite MO-G35 Gamer RGB 2400DPI,16,Mouses,Periféricos,359.94,130.2,36.17,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86219,99,9,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,602.91,197.01,32.68,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86220,115,17,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,679.83,246.5,36.26,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86221,102,9,57.99,37.65,70010,Bobina Papel Térmico 80mm x 40m (50 unidades),19,Papéis e Bobinas,Impressão,521.91,183.06,35.08,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86222,61,26,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,1299.74,428.48,32.97,2022,11,4,Sábado
28418,2494,1,15,2022-11-12 18:42:32,Cancelado,Site,3464.89,24.25,CD Osasco,Online,Osasco,SP,86223,100,6,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,401.94,191.46,47.63,2022,11,4,Sábado
13139,1667,3,31,2022-11-13 18:42:32,Cancelado,Loja Física,100.75,0.0,Loja Santo André,Física,Santo André,SP,39976,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65258,116,6,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,209.94,76.68,36.52,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65259,117,7,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,419.93,187.81,44.72,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65260,54,10,119.99,80.43,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,10,Fontes de Alimentação,Hardware,1199.9,395.6,32.97,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65261,116,17,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,594.83,217.26,36.52,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65262,123,4,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,359.96,121.6,33.78,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65263,36,3,749.99,407.55,51003,Memória DDR4 32GB Corsair Vengeance 3600MHz CMK32GX4M2D,14,Memória RAM,Hardware,2249.97,1027.32,45.66,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65264,105,10,99.99,58.07,71003,Roteador TP-Link TL-WR949N 450Mbps 3 Antenas,23,Roteadores,Redes,999.9,419.2,41.92,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65265,149,19,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,892.81,318.25,35.65,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65266,45,2,489.99,330.94,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,3,Armazenamento,Hardware,979.98,318.1,32.46,2022,11,4,Domingo
21546,1888,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,7331.15,38.75,Loja BH Centro,Física,Belo Horizonte,MG,65267,99,8,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,535.92,175.12,32.68,2022,11,4,Domingo
35522,1019,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,1060.56,0.0,Loja BH Centro,Física,Belo Horizonte,MG,107816,31,1,989.99,599.01,50004,Processador Intel LGA1700 Core i5-12400F 2.5GHz Box,21,Processadores,Hardware,989.99,390.98,39.49,2022,11,4,Domingo
35522,1019,5,55,2022-11-13 18:42:32,Cancelado,Loja Física,1060.56,0.0,Loja BH Centro,Física,Belo Horizonte,MG,107817,112,2,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,57.98,26.28,45.33,2022,11,4,Domingo
39290,1078,2,28,2022-11-13 18:42:32,Cancelado,Loja Física,3531.02,0.0,Loja Paulista,Física,São Paulo,SP,119250,140,1,3499.99,1853.01,77002,"Notebook Lenovo IdeaPad 3 I5-1235U 8G/512SSD 15.6"" W11",18,Notebooks e Laptops,Notebooks e Laptops,3499.99,1646.98,47.06,2022,11,4,Domingo
40188,3008,4,45,2022-11-13 18:42:32,Cancelado,Loja Física,1796.04,0.0,Loja Campinas,Física,Campinas,SP,122021,134,2,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,599.98,263.54,43.92,2022,11,4,Domingo
40188,3008,4,45,2022-11-13 18:42:32,Cancelado,Loja Física,1796.04,0.0,Loja Campinas,Física,Campinas,SP,122022,119,3,89.99,47.65,72006,Hub USB 3.0 7 Portas Multilaser GA181,7,Cabos e Adaptadores,Cabos e Adaptadores,269.97,127.02,47.05,2022,11,4,Domingo
40188,3008,4,45,2022-11-13 18:42:32,Cancelado,Loja Física,1796.04,0.0,Loja Campinas,Física,Campinas,SP,122023,11,1,830.99,533.01,51006,Placa de Vídeo 8GB RX580 Keepdata DDR5 Dragonfly Gaming,20,Placas de Vídeo,Hardware,830.99,297.98,35.86,2022,11,4,Domingo
40188,3008,4,45,2022-11-13 18:42:32,Cancelado,Loja Física,1796.04,0.0,Loja Campinas,Física,Campinas,SP,122024,112,4,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,115.96,52.56,45.33,2022,11,4,Domingo
2935,3361,5,58,2022-11-14 18:42:32,Cancelado,Loja Física,230.16,0.0,Loja BH Centro,Física,Belo Horizonte,MG,8934,112,4,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,115.96,52.56,45.33,2022,11,4,Segunda
2935,3361,5,58,2022-11-14 18:42:32,Cancelado,Loja Física,230.16,0.0,Loja BH Centro,Física,Belo Horizonte,MG,8935,112,4,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,115.96,52.56,45.33,2022,11,4,Segunda
3141,125,4,42,2022-11-14 18:42:32,Cancelado,Loja Física,736.78,0.0,Loja Campinas,Física,Campinas,SP,9610,106,2,89.99,49.52,71004,Switch 5P Mercusys MS105G Gigabit Desktop,24,Switches,Redes,179.98,80.94,44.97,2022,11,4,Segunda
3141,125,4,42,2022-11-14 18:42:32,Cancelado,Loja Física,736.78,0.0,Loja Campinas,Física,Campinas,SP,9611,80,1,549.99,341.77,62001,"Monitor 17"" FTX MT17V1 Touch Capacitivo VGA/HDMI",15,Monitores,Periféricos,549.99,208.22,37.86,2022,11,4,Segunda
39793,2668,6,65,2022-11-14 18:42:32,Cancelado,Marketplace,796.81,0.0,Escritório Central,Online,São Paulo,SP,120809,149,2,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,93.98,33.5,35.65,2022,11,4,Segunda
39793,2668,6,65,2022-11-14 18:42:32,Cancelado,Marketplace,796.81,0.0,Escritório Central,Online,São Paulo,SP,120810,10,1,710.99,394.94,52242,Placa de Vídeo 8GB RX580 Biostar Radeon Gaming DDR5,20,Placas de Vídeo,Hardware,710.99,316.05,44.45,2022,11,4,Segunda
40752,2727,1,15,2022-11-14 18:42:32,Cancelado,Televendas,1160.36,0.0,CD Osasco,Online,Osasco,SP,123754,71,3,59.99,38.29,60005,Mouse USB Satellite MO-G35 Gamer RGB 2400DPI,16,Mouses,Periféricos,179.97,65.1,36.17,2022,11,4,Segunda
40752,2727,1,15,2022-11-14 18:42:32,Cancelado,Televendas,1160.36,0.0,CD Osasco,Online,Osasco,SP,123755,149,2,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,93.98,33.5,35.65,2022,11,4,Segunda
40752,2727,1,15,2022-11-14 18:42:32,Cancelado,Televendas,1160.36,0.0,CD Osasco,Online,Osasco,SP,123756,144,1,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,899.99,304.65,33.85,2022,11,4,Segunda
46886,2906,3,34,2022-11-14 18:42:32,Cancelado,Loja Física,1014.82,0.0,Loja Santo André,Física,Santo André,SP,142165,112,4,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,115.96,52.56,45.33,2022,11,4,Segunda
46886,2906,3,34,2022-11-14 18:42:32,Cancelado,Loja Física,1014.82,0.0,Loja Santo André,Física,Santo André,SP,142166,119,2,89.99,47.65,72006,Hub USB 3.0 7 Portas Multilaser GA181,7,Cabos e Adaptadores,Cabos e Adaptadores,179.98,84.68,47.05,2022,11,4,Segunda
46886,2906,3,34,2022-11-14 18:42:32,Cancelado,Loja Física,1014.82,0.0,Loja Santo André,Física,Santo André,SP,142167,110,2,59.99,33.27,71008,Adaptador USB Wi-Fi TP-Link Archer T2U Mini AC600,1,Adaptadores Wi-Fi,Redes,119.98,53.44,44.54,2022,11,4,Segunda
46886,2906,3,34,2022-11-14 18:42:32,Cancelado,Loja Física,1014.82,0.0,Loja Santo André,Física,Santo André,SP,142168,134,2,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,599.98,263.54,43.92,2022,11,4,Segunda
48944,3243,3,37,2022-11-14 18:42:32,Cancelado,Loja Física,526.1,0.0,Loja Santo André,Física,Santo André,SP,148438,50,1,449.99,302.37,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,10,Fontes de Alimentação,Hardware,449.99,147.62,32.81,2022,11,4,Segunda
48944,3243,3,37,2022-11-14 18:42:32,Cancelado,Loja Física,526.1,0.0,Loja Santo André,Física,Santo André,SP,148439,114,2,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,49.98,21.28,42.58,2022,11,4,Segunda
48944,3243,3,37,2022-11-14 18:42:32,Cancelado,Loja Física,526.1,0.0,Loja Santo André,Física,Santo André,SP,148440,72,1,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,29.99,13.07,43.58,2022,11,4,Segunda
49003,2809,4,41,2022-11-14 18:42:32,Cancelado,Loja Física,124.1,0.0,Loja Campinas,Física,Campinas,SP,148610,114,5,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,124.95,53.2,42.58,2022,11,4,Segunda
3776,845,1,4,2022-11-15 18:42:32,Cancelado,WhatsApp,856.6,0.0,CD Osasco,Online,Osasco,SP,11546,137,2,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,79.98,34.4,43.01,2022,11,4,Terça
3776,845,1,4,2022-11-15 18:42:32,Cancelado,WhatsApp,856.6,0.0,CD Osasco,Online,Osasco,SP,11547,105,2,99.99,58.07,71003,Roteador TP-Link TL-WR949N 450Mbps 3 Antenas,23,Roteadores,Redes,199.98,83.84,41.92,2022,11,4,Terça
3776,845,1,4,2022-11-15 18:42:32,Cancelado,WhatsApp,856.6,0.0,CD Osasco,Online,Osasco,SP,11548,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2022,11,4,Terça
3776,845,1,4,2022-11-15 18:42:32,Cancelado,WhatsApp,856.6,0.0,CD Osasco,Online,Osasco,SP,11549,115,3,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,119.97,43.5,36.26,2022,11,4,Terça
7343,1415,4,42,2022-11-15 18:42:32,Cancelado,Loja Física,2005.71,0.0,Loja Campinas,Física,Campinas,SP,22358,72,1,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,29.99,13.07,43.58,2022,11,4,Terça
7343,1415,4,42,2022-11-15 18:42:32,Cancelado,Loja Física,2005.71,0.0,Loja Campinas,Física,Campinas,SP,22359,115,3,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,119.97,43.5,36.26,2022,11,4,Terça
7343,1415,4,42,2022-11-15 18:42:32,Cancelado,Loja Física,2005.71,0.0,Loja Campinas,Física,Campinas,SP,22360,148,1,1803.99,1169.27,79003,"TV LED 50"" Samsung 50DU7000 Smart BT UHD 4K USB",25,TVs e Displays,TVs e Displays,1803.99,634.72,35.18,2022,11,4,Terça
7343,1415,4,42,2022-11-15 18:42:32,Cancelado,Loja Física,2005.71,0.0,Loja Campinas,Física,Campinas,SP,22361,117,1,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,59.99,26.83,44.72,2022,11,4,Terça
11210,1668,2,25,2022-11-15 18:42:32,Cancelado,Loja Física,1136.86,0.0,Loja Paulista,Física,São Paulo,SP,34133,10,1,710.99,394.94,52242,Placa de Vídeo 8GB RX580 Biostar Radeon Gaming DDR5,20,Placas de Vídeo,Hardware,710.99,316.05,44.45,2022,11,4,Terça
11210,1668,2,25,2022-11-15 18:42:32,Cancelado,Loja Física,1136.86,0.0,Loja Paulista,Física,São Paulo,SP,34134,62,1,399.99,271.88,55001,Gabinete Gamer DeepCool CC560 Mid-Tower ATX Vidro Temperado,11,Gabinetes,Hardware,399.99,128.11,32.03,2022,11,4,Terça
11210,1668,2,25,2022-11-15 18:42:32,Cancelado,Loja Física,1136.86,0.0,Loja Paulista,Física,São Paulo,SP,34135,116,1,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,34.99,12.78,36.52,2022,11,4,Terça
17861,1563,6,70,2022-11-15 18:42:32,Cancelado,Televendas,740.8,0.0,Escritório Central,Online,São Paulo,SP,53973,73,4,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,79.96,33.48,41.87,2022,11,4,Terça
17861,1563,6,70,2022-11-15 18:42:32,Cancelado,Televendas,740.8,0.0,Escritório Central,Online,São Paulo,SP,53974,124,3,39.99,22.21,73004,Cartão Micro SD 32GB Sandisk Class 10 Ultra 80MB/s,4,Armazenamento Portátil,Armazenamento Portátil,119.97,53.34,44.46,2022,11,4,Terça
17861,1563,6,70,2022-11-15 18:42:32,Cancelado,Televendas,740.8,0.0,Escritório Central,Online,São Paulo,SP,53975,67,3,179.99,112.99,60001,Mouse USB Logitech G203 Lightsync 8000DPI Preto,16,Mouses,Periféricos,539.97,201.0,37.22,2022,11,4,Terça
20259,2192,6,66,2022-11-15 18:42:32,Cancelado,Televendas,3199.32,0.0,Escritório Central,Online,São Paulo,SP,61338,116,5,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,174.95,63.9,36.52,2022,11,4,Terça
20259,2192,6,66,2022-11-15 18:42:32,Cancelado,Televendas,3199.32,0.0,Escritório Central,Online,São Paulo,SP,61339,115,4,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,159.96,58.0,36.26,2022,11,4,Terça
20259,2192,6,66,2022-11-15 18:42:32,Cancelado,Televendas,3199.32,0.0,Escritório Central,Online,São Paulo,SP,61340,112,3,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,86.97,39.42,45.33,2022,11,4,Terça
20259,2192,6,66,2022-11-15 18:42:32,Cancelado,Televendas,3199.32,0.0,Escritório Central,Online,São Paulo,SP,61341,23,1,2779.99,1830.33,67461,Placa de Vídeo 8GB RTX5060Ti Galax 1-Click OC Classic,20,Placas de Vídeo,Hardware,2779.99,949.66,34.16,2022,11,4,Terça
24369,2136,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1468.38,0.0,Loja Santo André,Física,Santo André,SP,73925,72,2,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,59.98,26.14,43.58,2022,11,4,Terça
24369,2136,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1468.38,0.0,Loja Santo André,Física,Santo André,SP,73926,126,3,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,269.97,103.95,38.5,2022,11,4,Terça
24369,2136,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1468.38,0.0,Loja Santo André,Física,Santo André,SP,73927,46,1,289.99,174.89,52007,HD 1TB Seagate Barracuda 7200RPM SATA III ST1000DM010,3,Armazenamento,Hardware,289.99,115.1,39.69,2022,11,4,Terça
24369,2136,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1468.38,0.0,Loja Santo André,Física,Santo André,SP,73928,3,3,283.99,165.34,256660,Placa de Vídeo 2GB GT730 Keepdata DDR3 128Bits HDMI/DVI/VGA,20,Placas de Vídeo,Hardware,851.97,355.95,41.78,2022,11,4,Terça
24477,828,5,54,2022-11-15 18:42:32,Cancelado,Loja Física,400.53,0.0,Loja BH Centro,Física,Belo Horizonte,MG,74274,132,1,399.99,269.45,75001,Leitor Código de Barras Bematech BR800BT USB Preto,5,Automação Comercial,Automação Comercial,399.99,130.54,32.64,2022,11,4,Terça
36643,2906,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1217.74,0.0,Loja Santo André,Física,Santo André,SP,111212,137,5,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,199.95,86.0,43.01,2022,11,4,Terça
36643,2906,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1217.74,0.0,Loja Santo André,Física,Santo André,SP,111213,101,3,55.99,29.41,70009,Tinta HP GT53 Black 1VV22AL 90ml,29,Tintas,Impressão,167.97,79.74,47.47,2022,11,4,Terça
36643,2906,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1217.74,0.0,Loja Santo André,Física,Santo André,SP,111214,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2022,11,4,Terça
36643,2906,3,33,2022-11-15 18:42:32,Cancelado,Loja Física,1217.74,0.0,Loja Santo André,Física,Santo André,SP,111215,61,2,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,99.98,32.96,32.97,2022,11,4,Terça
38046,2146,2,29,2022-11-15 18:42:32,Cancelado,Loja Física,234.62,0.0,Loja Paulista,Física,São Paulo,SP,115402,117,2,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,119.98,53.66,44.72,2022,11,4,Terça
38046,2146,2,29,2022-11-15 18:42:32,Cancelado,Loja Física,234.62,0.0,Loja Paulista,Física,São Paulo,SP,115403,117,2,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,119.98,53.66,44.72,2022,11,4,Terça
39318,1712,5,57,2022-11-15 18:42:32,Cancelado,Loja Física,862.4,0.0,Loja BH Centro,Física,Belo Horizonte,MG,119325,52,1,749.99,467.58,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,10,Fontes de Alimentação,Hardware,749.99,282.41,37.66,2022,11,4,Terça
39318,1712,5,57,2022-11-15 18:42:32,Cancelado,Loja Física,862.4,0.0,Loja BH Centro,Física,Belo Horizonte,MG,119326,99,2,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,133.98,43.78,32.68,2022,11,4,Terça
41869,2510,1,16,2022-11-15 18:42:32,Cancelado,Marketplace,951.52,0.0,CD Osasco,Online,Osasco,SP,127087,46,3,289.99,174.89,52007,HD 1TB Seagate Barracuda 7200RPM SATA III ST1000DM010,3,Armazenamento,Hardware,869.97,345.3,39.69,2022,11,4,Terça
41869,2510,1,16,2022-11-15 18:42:32,Cancelado,Marketplace,951.52,0.0,CD Osasco,Online,Osasco,SP,127088,114,2,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,49.98,21.28,42.58,2022,11,4,Terça
41869,2510,1,16,2022-11-15 18:42:32,Cancelado,Marketplace,951.52,0.0,CD Osasco,Online,Osasco,SP,127089,113,1,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,49.99,20.68,41.37,2022,11,4,Terça
45194,2712,5,52,2022-11-15 18:42:32,Cancelado,Loja Física,258.32,0.0,Loja BH Centro,Física,Belo Horizonte,MG,137055,106,2,89.99,49.52,71004,Switch 5P Mercusys MS105G Gigabit Desktop,24,Switches,Redes,179.98,80.94,44.97,2022,11,4,Terça
45194,2712,5,52,2022-11-15 18:42:32,Cancelado,Loja Física,258.32,0.0,Loja BH Centro,Física,Belo Horizonte,MG,137056,137,2,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,79.98,34.4,43.01,2022,11,4,Terça
1243,1368,6,77,2022-11-16 18:42:32,Cancelado,Televendas,394.23,0.0,Escritório Central,Online,São Paulo,SP,3734,113,2,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,99.98,41.36,41.37,2022,11,4,Quarta
1243,1368,6,77,2022-11-16 18:42:32,Cancelado,Televendas,394.23,0.0,Escritório Central,Online,São Paulo,SP,3735,124,5,39.99,22.21,73004,Cartão Micro SD 32GB Sandisk Class 10 Ultra 80MB/s,4,Armazenamento Portátil,Armazenamento Portátil,199.95,88.9,44.46,2022,11,4,Quarta
1243,1368,6,77,2022-11-16 18:42:32,Cancelado,Televendas,394.23,0.0,Escritório Central,Online,São Paulo,SP,3736,61,2,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,99.98,32.96,32.97,2022,11,4,Quarta
7857,2859,6,74,2022-11-16 18:42:32,Cancelado,WhatsApp,447.75,0.0,Escritório Central,Online,São Paulo,SP,23948,61,1,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,49.99,16.48,32.97,2022,11,4,Quarta
7857,2859,6,74,2022-11-16 18:42:32,Cancelado,WhatsApp,447.75,0.0,Escritório Central,Online,São Paulo,SP,23949,113,1,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,49.99,20.68,41.37,2022,11,4,Quarta
7857,2859,6,74,2022-11-16 18:42:32,Cancelado,WhatsApp,447.75,0.0,Escritório Central,Online,São Paulo,SP,23950,116,5,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,174.95,63.9,36.52,2022,11,4,Quarta
7857,2859,6,74,2022-11-16 18:42:32,Cancelado,WhatsApp,447.75,0.0,Escritório Central,Online,São Paulo,SP,23951,125,3,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,179.97,61.98,34.44,2022,11,4,Quarta
14408,352,3,39,2022-11-16 18:42:32,Cancelado,Loja Física,120.66,0.0,Loja Santo André,Física,Santo André,SP,43809,125,2,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,119.98,41.32,34.44,2022,11,4,Quarta
17270,737,5,56,2022-11-16 18:42:32,Cancelado,Loja Física,1032.67,0.0,Loja BH Centro,Física,Belo Horizonte,MG,52170,69,1,699.99,441.85,60003,Mouse Wireless Logitech MX Master 3S 8000DPI,16,Mouses,Periféricos,699.99,258.14,36.88,2022,11,4,Quarta
17270,737,5,56,2022-11-16 18:42:32,Cancelado,Loja Física,1032.67,0.0,Loja BH Centro,Física,Belo Horizonte,MG,52171,122,5,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,249.95,89.8,35.93,2022,11,4,Quarta
17270,737,5,56,2022-11-16 18:42:32,Cancelado,Loja Física,1032.67,0.0,Loja BH Centro,Física,Belo Horizonte,MG,52172,115,2,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,79.98,29.0,36.26,2022,11,4,Quarta
